   0.0000000000000000        36.500000000000000        36.500000000000000        36.500000000000000     
   1.9999999552965166E-004   37.668988878597048        37.669289867598060        37.669685016628065     
   3.9999999105930331E-004   38.772957957002234        38.773558143298452        38.774355299096904     
   5.9999998658895499E-004   39.814311152771786        39.815206971452085        39.816399411834105     
   7.9999998211860662E-004   40.795442704949323        40.796628854643622        40.798209007691952     
   9.9999997764825825E-004   41.718732407236224        41.720201904603265        41.722160269339383     
   1.1999999731779100E-003   42.586540927231312        42.588285178442611        42.590610214850777     
   1.3999999687075617E-003   43.401205239038099        43.403214127285487        43.405892312631757     
   1.5999999642372135E-003   44.165034195369167        44.167296183213530        44.170312125090526     
   1.7999999597668652E-003   44.880304263848281        44.882806509038346        44.886143088760569     
   1.9999999552965169E-003   45.549255450538503        45.551983933764035        45.555622470640294     
   2.1999999508261685E-003   46.174087431833414        46.177027094739564        46.180947526293416     
   2.3999999463558200E-003   46.756955913763584        46.760090805444314        46.764271880095372     
   2.5999999418854715E-003   47.299969235517786        47.303282665627783        47.307702144855128     
   2.7999999374151230E-003   47.805185231589917        47.808659928166747        47.813294795374375     
   2.9999999329447745E-003   48.274608364465585        48.278226634537553        48.283053307941564     
   3.1999999284744261E-003   48.710187137192072        48.713931028261179        48.718925575195584     
   3.3999999240040776E-003   49.113811792559474        49.117663253092246        49.122801603218264     
   3.5999999195337291E-003   49.487312302993644        49.491253340123627        49.496511495135799     
   3.7999999150633806E-003   49.832456652652120        49.836469485394382        49.841823722951617     
   3.9999999105930321E-003   50.150949410652586        50.155016617049021        50.160443686819477     
   4.1999999061226841E-003   50.444430591876355        50.448535248629859        50.454012558521654     
   4.3999999016523361E-003   50.714474799404456        50.718600612713999        50.724106403568236     
   4.5999998971819880E-003   50.962590640382430        50.966722066858765        50.972235574101404     
   4.7999998927116400E-003   51.190220404994292        51.194342761711937        51.199844362691564     
   4.9999998882412919E-003   51.398739996273967        51.402839559196323        51.408310905174254     
   5.1999998837709439E-003   51.589459096708552        51.593523186905820        51.598947318904315     
   5.3999998793005958E-003   51.763621556005056        51.767638613264879        51.773000061217921     
   5.5999998748302478E-003   51.922405983008638        51.926365626615009        51.931650491496804     
   5.7999998703598997E-003   52.066926523583902        52.070819600206242        52.076015619033853     
   5.9999998658895517E-003   52.198233805302600        52.202052424092741        52.207149017904996     
   6.1999998614192036E-003   52.317316029023281        52.321053584160566        52.326041889265177     
   6.3999998569488556E-003   52.425100186898540        52.428751367950071        52.433624250900849     
   6.5999998524785075E-003   52.522453385998958        52.526014176572801        52.530766233485899     
   6.7999998480081595E-003   52.610184256593513        52.613651921855599        52.618279462801041     
   6.9999998435378115E-003   52.689044424166056        52.692417487866720        52.696918507172050     
   7.1999998390674634E-003   52.759730024466549        52.763008236179786        52.767382369562391     
   7.3999998345971154E-003   52.822883241283201        52.826067534601620        52.830316004102023     
   7.5999998301267673E-003   52.879093847166352        52.882186289618062        52.886311837340649     
   7.7999998256564193E-003   52.928900728023613        52.931904463485012        52.935911275167058     
   7.9999998211860712E-003   52.972793373326397        52.975712557699161        52.979606177124559     
   8.1999998167157223E-003   53.011213314607787        53.014053045510586        53.017840280765107     
   8.3999998122453734E-003   53.044555495977846        53.047321737175501        53.051010559707194     
   8.5999998077750245E-003   53.073169561522604        53.075869062780050        53.079468500185129     
   8.7999998033046756E-003   53.097361045676337        53.100001258683903        53.103521282086867     
   8.9999997988343267E-003   53.117392453950451        53.119981444922722        53.123432851765365     
   9.1999997943639777E-003   53.133484222758049        53.136030582263544        53.139424875259181     
   9.3999997898936288E-003   53.145815548479547        53.148328299014835        53.151677561969343     
   9.5999997854232799E-003   53.154525077364625        53.157013579145058        53.160330350293791     
   9.7999997809529310E-003   53.159711449349160        53.162185304752953        53.165482448217297     
   9.9999997764825821E-003   53.161433690377152        53.163902647449767        53.167193223378611     
   1.0199999772012233E-002   53.159711449349153        53.162185304752946        53.165482438686794     
   1.0399999767541884E-002   53.154525077364603        53.157013579145051        53.160330331122751     
   1.0599999763071535E-002   53.145815548479526        53.148328299014835        53.151677532937228     
   1.0799999758601186E-002   53.133484222758035        53.136030582263544        53.139424836034223     
   1.0999999754130838E-002   53.117392453950444        53.119981444922708        53.123432801903078     
   1.1199999749660489E-002   53.097361045676315        53.100001258683896        53.103521221028430     
   1.1399999745190140E-002   53.073169561522597        53.075869062780050        53.079468427255257     
   1.1599999740719791E-002   53.044555495977846        53.047321737175480        53.051010474111784     
   1.1799999736249442E-002   53.011213314607787        53.014053045510579        53.017840181588134     
   1.1999999731779093E-002   52.972793373326397        52.975712557699147        52.979606063325242     
   1.2199999727308744E-002   52.928900728023613        52.931904463484990        52.935911145576313     
   1.2399999722838395E-002   52.879093847166352        52.882186289618048        52.886311690657323     
   1.2599999718368046E-002   52.822883241283208        52.826067534601599        52.830315838889099     
   1.2799999713897697E-002   52.759730024466563        52.763008236179765        52.767382184243026     
   1.2999999709427348E-002   52.689044424166070        52.692417487866706        52.696918300025231     
   1.3199999704956999E-002   52.610184256593506        52.613651921855585        52.618279231957565     
   1.3399999700486651E-002   52.522453385998929        52.526014176572779        52.530765976924009     
   1.3599999696016302E-002   52.425100186898504        52.428751367950049        52.433623966441999     
   1.3799999691545953E-002   52.317316029023246        52.321053584160538        52.326041574570148     
   1.3999999687075604E-002   52.198233805302557        52.202052424092727        52.207148670469685     
   1.4199999682605255E-002   52.066926523583859        52.070819600206242        52.076015236185668     
   1.4399999678134906E-002   51.922405983008588        51.926365626615016        51.931650070391271     
   1.4599999673664557E-002   51.763621556005027        51.767638613264886        51.772999598835369     
   1.4799999669194208E-002   51.589459096708545        51.593523186905827        51.598946812047245     
   1.4999999664723859E-002   51.398739996273946        51.402839559196337        51.408310350464987     
   1.5199999660253510E-002   51.190220404994285        51.194342761711958        51.199843756570360     
   1.5399999655783161E-002   50.962590640382430        50.966722066858807        50.972234912825222     
   1.5599999651312813E-002   50.714474799404471        50.718600612714042        50.724105683210020     
   1.5799999646842464E-002   50.444430591876369        50.448535248629888        50.454011774970276     
   1.5999999642372115E-002   50.150949410652615        50.155016617049057        50.160442835780401     
   1.6199999637901766E-002   49.832456652652155        49.836469485394417        49.841822799948055     
   1.6399999633431417E-002   49.487312302993679        49.491253340123677        49.496510495510911     
   1.6599999628961068E-002   49.113811792559517        49.117663253092289        49.122800522138043     
   1.6799999624490719E-002   48.710187137192115        48.713931028261221        48.718924407652324     
   1.6999999620020370E-002   48.274608364465614        48.278226634537596        48.283052048758321     
   1.7199999615550021E-002   47.805185231589931        47.808659928166783        47.813293439210177     
   1.7399999611079672E-002   47.299969235517807        47.303282665627826        47.307700686211021     
   1.7599999606609323E-002   46.756955913763584        46.760090805444349        46.764270313321170     
   1.7799999602138974E-002   46.174087431833435        46.177027094739600        46.180945845595346     
   1.7999999597668626E-002   45.549255450538517        45.551983933764063        45.555620670089255     
   1.8199999593198277E-002   44.880304263848295        44.882806509038367        44.886141162301243     
   1.8399999588727928E-002   44.165034195369167        44.167296183213537        44.170310066551146     
   1.8599999584257579E-002   43.401205239038113        43.403214127285494        43.405890115734522     
   1.8799999579787230E-002   42.586540927231333        42.588285178442625        42.590607873222758     
   1.8999999575316881E-002   41.718732407236232        41.720201904603272        41.722157776524213     
   1.9199999570846532E-002   40.795442704949330        40.796628854643629        40.798206357161881     
   1.9399999566376183E-002   39.814311152771786        39.815206971452092        39.816396597002878     
   1.9599999561905834E-002   38.772957957002234        38.773558143298459        38.774352313334106     
   1.9799999557435485E-002   37.668988878597048        37.669289867598060        37.669681853287649     
   1.9999999552965136E-002   36.500000000000000        36.500000000000000        36.499996658672231     
